budget,id,popularity,release_date,revenue,runtime,title,vote_average
700000,388256,1.061991,2017-05-23,0.0,124.0,Mamaboy,1.0
3200000,401294,1.832135,2016-10-12,0.0,92.0,Virtual Revolution,5.5
1000000,329556,4.432702,2015-03-03,0.0,110.0,Landmine Goes Click,5.7
1500000,384021,0.98172,2016-02-26,0.0,99.0,Who's Driving Doug,6.0
500000,388273,0.724078,2016-03-18,0.0,104.0,No Letting Go,8.3
7500000,36046,0.52757,2004-11-24,3347647.0,110.0,The Work and the Glory,6.1
6500000,14631,0.797014,2005-10-21,2025032.0,100.0,The Work and the Glory II: American Zion,8.0
6500000,32523,0.752508,2006-11-22,1325092.0,89.0,The Work and the Glory III: A House Divided,7.5
2000000,48382,0.079856,2003-09-12,1672730.0,120.0,"The Book of Mormon Movie, Volume 1: The Journey",5.0
200000,321530,0.020813,2015-01-31,0.0,80.0,Caffeinated,0.0
40000000,324786,21.037699,2016-10-07,175302354.0,140.0,Hacksaw Ridge,7.8
130000,91088,0.801462,2011-11-03,0.0,97.0,The King of Pigs,6.2
4000000,364615,2.197914,2016-04-22,0.0,105.0,Toro,5.5
2791874,393729,8.987123,2016-08-31,0.0,105.0,Divines,8.1
40000000,340945,13.417585,2016-09-22,0.0,128.0,USS Indianapolis: Men of Courage,6.0
3100000,408194,3.55628,2016-09-09,0.0,108.0,Devil's Bride,6.6
40000000,293767,8.009568,2016-11-10,30930984.0,113.0,Billy Lynn's Long Halftime Walk,5.9
1200000,405203,0.886639,2016-09-07,0.0,100.0,Born in Heinola,8.5
5000000,351211,11.901343,2016-09-15,45172994.0,90.0,Blair Witch,4.9
3800000,325346,5.723985,2016-08-25,1016985.0,105.0,The Hollars,6.4
17000000,308529,6.966654,2016-07-14,0.0,90.0,Kickboxer: Vengeance,4.5
9000000,339419,7.977391,2016-11-04,8996802.0,123.0,Loving,6.5
1500000,284564,6.636625,2016-09-15,779820.0,102.0,31,4.9
1000000,69696,0.043363,2005-01-01,0.0,80.0,What Remains,8.0
2000000,56109,0.612139,2008-07-04,0.0,90.0,Swamp Devil,3.6
9500000,329718,2.002313,2016-04-01,0.0,97.0,Finding Altamira,5.7
10300000,376166,6.165491,2016-10-19,47748.0,120.0,From the Land of the Moon,6.7
455000,357540,0.312737,2015-10-06,0.0,130.0,Freelance,6.9
13000000,340677,21.815354,2016-09-09,0.0,96.0,I.T.,5.3
43000000,258230,24.483893,2016-10-07,46652768.0,108.0,A Monster Calls,6.8
47000000,329865,30.83786,2016-11-10,203388186.0,113.0,Arrival,7.2
56000,414547,0.088382,2016-09-21,0.0,80.0,Samurai Rauni,0.0
10000,390353,0.26434,2016-04-28,0.0,120.0,Traceroute,8.7
7000000,58443,2.689455,2011-06-07,0.0,113.0,Blue Crush 2,4.8
70000000,332210,12.687521,2016-09-22,182379278.0,87.0,Storks,6.7
2400000,47177,2.436746,2010-08-21,0.0,93.0,Devil's Playground,5.2
1488410,374452,1.151032,2016-08-03,0.0,173.0,Sieranevada,7.8
1500000,418072,0.023066,2014-09-18,0.0,101.0,Peace Code,0.0
250000,182548,0.136137,2008-08-29,0.0,102.0,Mary Pickford: The Muse of the Movies,0.0
5005600,375366,10.444797,2016-09-23,0.0,110.0,The Girl with All the Gifts,6.4
4600000,57278,1.372661,2001-11-09,0.0,130.0,The Hexer,5.4
482910,124501,0.613206,2012-08-10,0.0,81.0,In the Dark Half,6.0
50000000,377447,3.798504,2016-12-23,102205175.0,124.0,Railroad Tigers,6.2
32000000,413198,12.597842,2016-08-12,0.0,120.0,Call of Heroes,6.3
8000000,393559,7.321152,2016-10-12,292279.0,66.0,My Life as a Zucchini,7.7
500,387845,0.460016,2016-03-03,500.0,87.0,Musudan,5.5
500000,416086,0.811783,2016-07-02,0.0,82.0,Redistributors,5.1
1509896,321779,0.504189,2015-10-22,0.0,120.0,Lost in Munich,8.0
1900000,295886,1.483826,2015-04-24,0.0,89.0,Brotherly Love,6.9
45000000,402529,9.809168,2017-06-12,0.0,139.0,All Eyez on Me,6.3
1000000,376453,2.847833,2016-07-29,0.0,94.0,Operation Avalanche,6.5
550000,388243,1.559758,2016-03-25,0.0,82.0,Bleed,4.3
12823507,376565,2.981184,2016-09-29,6101904.0,110.0,The Duelist,6.0
1200000,411638,16.719657,2016-09-09,0.0,92.0,The Fury of a Patient Man,6.7
1300000,395560,1.823626,2015-12-23,0.0,91.0,Capsule,5.2
2000000,311146,0.947278,2014-12-18,0.0,111.0,The Golden Cane Warrior,6.5
1000000,383256,0.286101,2016-02-14,0.0,92.0,Love Finds You in Valentine,6.4
600000,396289,1.347996,2016-05-02,0.0,93.0,Raising the Bar,6.0
6800000,25778,0.986942,2005-11-29,0.0,86.0,Felicity: An American Girl Adventure,4.5
3800000,402193,11.164762,2016-08-01,0.0,0.0,Night Guards,5.7
30000000,313369,19.681686,2016-11-29,445435700.0,128.0,La La Land,7.9
5000000,300672,6.871869,2016-04-18,0.0,110.0,Vincent N Roxxy,5.6
300000,70554,0.508823,2008-10-24,0.0,85.0,Adopt a Sailor,5.3
85000000,369885,13.085186,2016-11-17,119520023.0,124.0,Allied,6.6
2700000,340103,6.533171,2016-11-11,0.0,91.0,The Monster,5.4
70000,97784,0.830874,1958-07-01,0.0,65.0,Teenage Cave Man,4.2
3500000,411736,3.495883,2016-10-08,0.0,78.0,Batman: Return of the Caped Crusaders,7.2
75000000,207932,18.311054,2016-10-13,220021259.0,121.0,Inferno,5.7
40000000,331313,9.48515,2016-10-20,29918745.0,105.0,Keeping Up with the Joneses,5.9
9000000,335796,10.182974,2016-10-20,81705746.0,99.0,Ouija: Origin of Evil,5.8
20000000,368993,4.136987,2016-10-11,0.0,89.0,Mascots,5.8
2494400,364410,1.779393,2017-01-27,0.0,89.0,The White King,6.3
125000000,136799,16.83711,2016-10-13,346864462.0,92.0,Trolls,6.7
40000,27476,1.453912,1988-06-15,0.0,83.0,Nightmare Sisters,4.9
1446950,279966,0.808207,2014-08-22,0.0,89.0,The Forgotten,6.2
1,267931,0.805883,2014-12-12,0.0,98.0,Hidden in the Woods,5.1
2100000,86707,0.793103,2011-12-09,0.0,110.0,Silence,4.6
4000000,374515,1.184042,2015-12-26,0.0,90.0,Stalked by My Doctor,5.1
10000000,286567,6.703892,2016-10-14,6272403.0,92.0,Max Steel,5.1
6500000,42078,0.648653,2007-10-02,0.0,82.0,Elf Bowling the Movie,2.0
3800000,398891,2.351852,2016-06-30,0.0,100.0,My Bakery in Brooklyn,5.0
2000000,420703,0.339427,2016-10-13,0.0,,O Shaolin do Sertão,6.9
10000000,402298,10.754997,2016-09-30,4073489.0,109.0,Denial,6.5
75000,422127,0.349211,2016-10-21,0.0,96.0,It's All Good,0.0
60000000,343611,15.60562,2016-10-19,162146076.0,118.0,Jack Reacher: Never Go Back,5.3
1000000,269057,0.910345,2014-09-08,0.0,90.0,Bang Bang Baby,6.6
15000000,385722,2.930081,2016-11-24,0.0,81.0,Bling,4.8
2000000,419771,0.698922,2016-09-08,0.0,115.0,The Monk and the Demon,6.2
8000000,374461,5.455625,2016-09-16,0.0,104.0,Mr. Church,7.0
4500000,57843,0.226335,1998-03-12,0.0,91.0,Mars,4.9
9000000,334541,12.821257,2016-11-18,75026965.0,135.0,Manchester by the Sea,7.5
12000000,334543,17.085145,2016-11-24,140302754.0,118.0,Lion,8.0
26000000,338964,7.459161,2016-11-23,17782178.0,87.0,Bad Santa 2,5.0
1500000,302042,1.682861,2014-11-10,0.0,88.0,Dead on Campus,4.7
17000000,340402,7.288877,2016-11-11,42487325.0,111.0,Almost Christmas,5.4
126000,50317,0.003939,2006-06-24,0.0,84.0,Head Trauma,0.0
1600000,358353,1.100177,2015-04-01,0.0,85.0,Bound & Babysitting,6.0
500000,76122,4.964486,2011-09-12,0.0,4.0,Marvel One-Shot: The Consultant,6.6
220093,393629,0.525851,2016-01-23,0.0,91.0,Pure Pwnage: Teh Movie,8.4
4000000,394684,8.370964,2016-10-28,0.0,127.0,May God Forgive Us,6.9
5000000,361777,3.138159,2016-09-23,2387127.0,123.0,Smoke & Mirrors,6.7
1949120,34836,0.194191,2008-07-17,0.0,120.0,Salute,5.3
36000000,345920,14.575883,2016-12-06,87416021.0,97.0,Collateral Beauty,6.9
35055,109301,0.717188,1935-10-05,0.0,10.0,Music Land,7.0
40000000,339396,5.830839,2016-11-11,0.0,98.0,True Memoirs of an International Assassin,5.8
4000000,33065,1.760091,2004-12-23,1730000.0,72.0,Alesha Popovich and Tugarin the Dragon,6.1
4500000,33534,1.833185,2006-03-16,3468423.0,65.0,Nikitich and The Dragon,6.4
36501,419546,2.403055,2016-10-16,0.0,166.0,HyperNormalisation,8.1
12156348,392142,5.662109,2016-11-01,7900000.0,98.0,Max & Leon,6.7
2500000,40026,2.97235,1984-08-01,0.0,99.0,Night Shadows,6.1
2300000,400387,2.566358,2016-09-22,0.0,90.0,Riphagen,5.9
14000000,347026,6.249112,2016-11-25,13819139.0,111.0,A United Kingdom,6.5
30000,81400,0.400418,1994-09-13,0.0,90.0,The Ride,8.0
100000,424182,0.688993,2015-10-16,0.0,65.0,Female Werewolf,4.0
10000000,329981,6.944457,2016-11-11,13082071.0,91.0,Shut In,4.8
873000,30374,1.760193,1965-04-15,0.0,96.0,Crack in the World,5.6
10000000,413452,2.379429,2016-09-16,0.0,88.0,Cardboard Boxer,6.6
21363000,332794,4.875172,2016-10-12,0.0,122.0,The Odyssey,7.1
70000,29066,0.164002,1961-05-01,0.0,79.0,Atlas,2.0
2500000,299641,1.216497,2016-03-13,230069.0,84.0,Jimmy Vestvood: Amerikan Hero,5.4
150000000,277834,9.143457,2016-11-23,643034466.0,107.0,Moana,7.3
1250000,354421,0.202118,2015-08-14,0.0,95.0,The Confessions of Thomas Quick,6.6
9000000,376866,8.362716,2016-12-02,13960394.0,100.0,Jackie,6.5
45000000,384682,8.228918,2016-11-25,114501299.0,105.0,Office Christmas Party,5.4
5000,363093,3.447894,2015-12-16,11083449.0,139.0,The Tiger: An Old Hunter's Tale,7.5
2000000,102871,0.804489,2011-09-01,0.0,98.0,Summer Games,6.3
135000,44010,0.588872,2010-09-10,10474.0,94.0,Logan,5.3
30000000,365942,11.824404,2017-01-26,14793385.0,121.0,The Space Between Us,7.2
200000000,330459,36.567575,2016-12-14,1056057273.0,133.0,Rogue One: A Star Wars Story,7.4
108000000,259695,19.94393,2016-12-25,22678555.0,129.0,Live by Night,6.2
9000000,381288,28.920839,2016-11-15,276921998.0,117.0,Split,7.0
35000000,346672,20.02976,2016-11-28,81093313.0,91.0,Underworld: Blood Wars,5.2
13000000,376290,14.017754,2016-11-25,3500605.0,132.0,Miss Sloane,7.2
25000000,291328,8.167673,2016-11-23,3885342.0,127.0,Rules Don't Apply,5.9
346500,210234,0.669257,2013-07-16,0.0,105.0,Skewered,5.0
11178,121173,0.079287,2012-09-05,34659.0,104.0,Voracious,8.0
450000,422603,0.354748,2016-10-21,2300000.0,134.0,Aanandam,6.4
600000,411054,0.437969,2016-08-05,0.0,158.0,Guppy,7.9
1500000,398786,0.994288,2016-05-20,0.0,177.0,Kammatipaadam,8.1
300000,381374,0.350207,2016-02-04,2500000.0,144.0,Action Hero Biju,7.7
200,48784,3.517714,1967-01-01,0.0,4.0,Six Men Getting Sick,6.0
110000000,274870,20.303632,2016-12-21,303144152.0,116.0,Passengers,6.7
25000000,381284,16.816834,2016-12-10,230698791.0,127.0,Hidden Figures,7.8
230000,262474,0.177258,2014-03-28,0.0,90.0,Pro Wrestlers vs Zombies,4.3
204956,26872,0.381672,2005-01-01,0.0,70.0,The Untold Story of Emmett Louis Till,7.5
24000000,393457,11.599716,2016-12-16,64414761.0,139.0,Fences,6.7
1000000,408203,1.324337,2016-09-23,0.0,100.0,Little Wing,7.5
6000000,332979,7.873407,2016-11-04,6174491.0,116.0,Bleed for This,6.7
1000000,180371,2.685498,2013-03-22,0.0,87.0,Vai Que Dá Certo,6.1
2000000,413052,7.950711,2016-09-15,0.0,95.0,Hacker,6.4
3000000,52939,1.412333,2010-12-29,19010585.0,73.0,Tri bogatyrya i Shamakhanskaya tsaritsa,5.6
7000000,342737,9.855927,2016-12-25,5816211.0,119.0,20th Century Women,7.3
2500000,53035,0.041316,2010-06-28,0.0,0.0,Kevorkian,7.0
150000000,311324,15.884744,2016-12-16,331957105.0,103.0,The Great Wall,5.8
25000000,310307,17.523343,2016-11-24,23964782.0,115.0,The Founder,7.0
38000000,356305,14.531429,2016-12-22,118034273.0,111.0,Why Him?,6.3
75000000,335797,20.045673,2016-11-23,632443719.0,108.0,Sing,6.8
4300000,413543,3.699552,2016-11-24,3376375.0,149.0,Dear Zindagi,6.9
110000,116445,1.82926,1973-04-25,0.0,82.0,Wonder Women,5.5
480000,400753,0.187552,2016-12-01,0.0,110.0,The Bachelor,10.0
7500000,411632,2.057404,2016-09-23,0.0,87.0,End of a Gun,4.8
200000,8209,0.146868,2008-02-08,0.0,90.0,1. Mai – Helden bei der Arbeit,2.0
11909,92168,0.240512,1931-12-17,0.0,7.0,The Ugly Duckling,6.6
1,51281,0.10425,2010-09-16,0.0,75.0,The Ugly Duckling,6.5
125000000,121856,27.54107,2016-12-21,240697856.0,115.0,Assassin's Creed,5.4
1400000,381707,3.822114,2016-02-08,0.0,88.0,Our Lovers,6.9
22000000,381289,9.863789,2017-01-19,194647323.0,100.0,A Dog's Purpose,6.6
10400000,360814,8.792104,2016-12-23,310000000.0,161.0,Dangal,8.0
10000,382127,2.02267,2017-06-15,0.0,130.0,Manifesto,8.0
16000000,166452,0.9208,2012-10-11,0.0,114.0,September Eleven 1683,6.4
15000000,167449,2.080781,2012-12-20,5290.0,113.0,The Guillotines,5.4
21500000,195590,31.314013,2016-08-04,4811525.0,98.0,Collide,5.5
45000000,388399,14.547939,2016-12-12,50548152.0,133.0,Patriots Day,6.8
20000000,334524,16.01076,2016-12-22,7227038.0,120.0,Gold,6.6
250000,46522,0.364806,1982-01-01,0.0,95.0,The Aftermath,4.7
30000000,342473,16.53732,2016-12-14,2351359.0,89.0,Ballerina,7.1
1000000,161246,0.561648,2009-10-15,0.0,191.0,"Raging Sun, Raging Sky",4.0
20000000,345922,22.831649,2017-02-16,0.0,91.0,Fist Fight,6.2
125000000,262841,14.801195,2016-12-21,64493915.0,105.0,Monster Trucks,6.0
30000000,324542,12.240817,2017-01-12,32540674.0,95.0,Sleepless,5.8
40000000,340837,13.28436,2017-02-15,26559557.0,146.0,A Cure for Wellness,6.0
18000000,370964,5.978316,2015-12-04,1776333.0,110.0,He's a Dragon,6.6
1999000,18223,2.84929,2008-07-27,0.0,95.0,Poison Ivy: The Secret Society,4.2
13000000,369698,3.880153,2016-12-29,0.0,133.0,Viking,5.1
8000000,404378,9.609879,2016-11-04,82703.0,103.0,A Street Cat Named Bob,7.5
85000000,47971,17.918269,2017-01-13,346147658.0,107.0,xXx: Return of Xander Cage,5.5
7400000,292280,19.225832,2017-01-12,26667197.0,96.0,The Bye Bye Man,5.1
80000000,324849,17.070748,2017-02-08,311950384.0,104.0,The Lego Batman Movie,7.2
10000000,335791,17.046052,2016-09-09,30658387.0,97.0,When the Bough Breaks,5.3
4000000,411088,13.90698,2016-12-15,0.0,106.0,The Invisible Guest,8.1
65000000,383785,17.630487,2017-01-27,254212245.0,130.0,Kung Fu Yoga,5.9
12003848,392271,4.419157,2017-02-24,0.0,167.0,Rangoon,7.0
100,271120,0.003025,2005-08-24,0.0,55.0,Singapore GaGa,0.0
1500000,409502,2.254096,2016-10-21,2000000.0,112.0,I'm Not Ashamed,7.0
500000,76535,4.591036,2011-10-25,0.0,4.0,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,7.0
1600000,382207,0.542637,2016-08-06,0.0,87.0,Late Bloomer,6.7
7500000,396616,1.176258,2016-09-29,9100000.0,133.0,The King's Choice,6.6
25000000,14564,24.535733,2017-02-01,83080890.0,102.0,Rings,4.8
3500000,63996,1.426776,2011-03-10,18000000.0,105.0,Vipers Nest,5.2
3500000,393519,14.320893,2016-10-07,4100000.0,99.0,Raw,7.0
2500000,428645,1.948382,2017-01-12,0.0,,Eu Fico Loko,8.3
40000000,324552,49.247505,2017-02-08,171539887.0,122.0,John Wick: Chapter 2,6.7
5000000,419430,36.894806,2017-02-24,252434250.0,104.0,Get Out,7.2
97000000,263115,54.581997,2017-02-28,616801808.0,137.0,Logan,7.6
185000000,293167,29.429112,2017-03-08,566652812.0,118.0,Kong: Skull Island,6.2
3892200,408626,4.69328,2017-04-07,0.0,110.0,City of Tiny Lights,6.0
18000000,180863,17.645877,2017-01-27,41412709.0,117.0,T2 Trainspotting,7.1
22800000,362583,1.374192,2015-10-04,0.0,97.0,MindGamers,6.0
5000000,397837,38.995136,2017-03-02,10025571.0,98.0,Before I Fall,6.8
5000000,341006,15.352467,2016-03-17,0.0,88.0,The Belko Experiment,6.1
10000,328216,0.339659,2015-03-01,0.0,87.0,Be My Cat: A Film for Anne,6.9
1200000,31142,0.901269,2001-09-30,0.0,99.0,Jet Boy,7.2
5000000,73043,0.819833,2007-08-04,0.0,115.0,Kaidan,5.7
18500000,369778,8.079555,2016-02-03,0.0,119.0,Chocolat,7.0
175000000,274857,44.251369,2017-04-27,146175066.0,126.0,King Arthur: Legend of the Sword,6.5
5000000,241258,15.909181,2016-12-01,6341855.0,91.0,Incarnate,5.1
160000000,321612,287.253654,2017-03-16,1262886337.0,129.0,Beauty and the Beast,6.8
120,385261,0.50606,2016-04-13,0.0,120.0,"Love, Lies",7.7
125000000,295693,13.392824,2017-03-23,498814908.0,97.0,The Boss Baby,6.1
3500000,363807,1.007084,2015-10-12,0.0,66.0,"Liar, Liar, Vampire",7.2
4696772,398818,4.300874,2017-10-27,0.0,130.0,Call Me by Your Name,0.0
40000000,173897,0.75571,2016-12-23,312242626.0,107.0,Resident Evil: The Final Chapter,5.9
5000000,123846,0.344015,2009-02-08,0.0,90.0,Prime Mover,4.0
3000000,132298,0.344495,1997-07-10,0.0,105.0,Dibu: La Película,0.0
40000,362227,1.80538,2016-04-08,0.0,97.0,Night of Something Strange,6.1
650000,40895,0.225414,2008-07-10,0.0,107.0,The Investigator,6.8
1500000,414190,8.015815,2017-01-27,0.0,90.0,iBoy,6.0
42500,91627,0.517576,1973-01-05,0.0,95.0,Love Me Deadly,4.9
60000,359736,0.414386,2013-10-12,0.0,85.0,Human,8.8
100000,428449,24.339781,2017-07-07,15584255.0,92.0,A Ghost Story,6.8
110000000,315837,68.726676,2017-03-29,169801921.0,107.0,Ghost in the Shell,5.9
50234,328840,0.545911,2015-05-29,0.0,73.0,The Primary Instinct,7.0
3000000,192210,3.197646,2013-04-12,0.0,85.0,Open Road,5.2
500000,74561,1.568293,2011-09-12,0.0,90.0,Amsterdam Heavy,2.8
55000000,341174,29.130443,2017-02-08,378827494.0,118.0,Fifty Shades Darker,6.0
6277106,401513,7.070085,2017-01-26,0.0,130.0,Attraction,6.1
5000000,331588,3.206636,2015-10-05,0.0,99.0,The Great Gilly Hopkins,6.1
32000000,299822,2.269432,2015-02-19,0.0,118.0,Zhongkui: Snow Girl and the Dark Crystal,5.2
3000000,54865,1.007136,2009-03-11,0.0,96.0,You Will Be Mine,5.8
4000000,438283,0.169932,2016-06-12,0.0,96.0,Chapter & Verse,7.0
10000000,411221,5.843943,2016-10-14,0.0,90.0,Ozzy,6.2
4000000,425942,10.067238,2017-01-19,1440000.0,90.0,Black Snow,6.0
4500000,51322,0.574123,2010-10-13,0.0,97.0,The Child's Eye,4.3
5000000,426580,2.258128,2017-01-13,0.0,100.0,Bad Kids of Crestview Academy,4.8
75000000,415358,2.380732,2016-09-16,0.0,136.0,Pink,8.0
100000,161683,0.095549,2013-01-08,0.0,90.0,Secrets In The Snow,8.0
15000000,337844,12.514865,2017-02-17,0.0,110.0,In Dubious Battle,5.6
2800000,363007,0.732354,2015-10-07,0.0,105.0,Préjudice,6.8
2,325803,0.402422,2014-10-01,0.0,149.0,October 1,8.0
550000,211086,0.510598,2013-11-21,0.0,115.0,Faith Connections,4.2
10000000,330947,12.928712,2017-03-17,443684.0,129.0,Song to Song,5.4
6907750,9551,0.836297,2006-03-04,0.0,85.0,Dieter - The Movie,2.7
4000000,40249,1.590236,2000-01-01,0.0,92.0,They Nest,4.7
1000000,358962,1.896218,2015-09-10,2228115.0,93.0,Queen of Spades: The Dark Rite,5.3
2000000,431093,7.077991,2017-02-10,0.0,102.0,Everybody Loves Somebody,6.3
2000000,41536,0.216711,2006-08-09,0.0,106.0,Mercury Man,4.3
35000,238442,0.350152,2004-11-20,0.0,65.0,Lunch Box,2.5
3000000,53080,1.13806,2009-07-25,0.0,87.0,Malibu Shark Attack,3.8
150000,51122,0.41111,2008-04-12,0.0,105.0,Make-Out with Violence,5.7
3000000,51021,0.47162,2010-11-16,0.0,93.0,Lure: Teen Fight Club,3.0
300000,73981,0.113042,2001-09-20,2074000.0,101.0,Ayurveda: Art of Being,5.5
2700000,352205,3.322681,2015-11-14,0.0,116.0,Parched,8.5
25000,332168,0.233897,2014-03-22,0.0,13.0,Tonight It's Me,6.0
837000,442752,0.03795,1988-03-18,0.0,,Petos,7.0
100000,427451,1.815844,2016-12-30,0.0,90.0,Banking on Bitcoin,7.0
2980000,22817,2.594115,2006-07-20,0.0,83.0,Disaster!,4.6
4200000,405204,2.808389,2017-01-27,0.0,115.0,Tom of Finland,7.5
500000,90231,1.275542,2012-02-16,0.0,90.0,Kill Zombie!,4.7
5000,86658,0.137117,2010-10-27,0.0,100.0,Zombie Christ,1.0
32745300,340101,17.958512,2017-04-06,12173470.0,117.0,Their Finest,7.1
40000000,433356,13.256679,2017-03-10,240978.0,111.0,The Ottoman Lieutenant,6.5
6000000,340676,11.186981,2016-10-19,1305195.0,105.0,Personal Shopper,5.8
3000000,416166,6.59951,2017-03-03,0.0,90.0,The Institute,3.8
3000000,240733,1.731445,2013-12-02,0.0,95.0,Shame the Devil,3.5
5000000,399173,5.522361,2016-04-27,0.0,95.0,The Assignment,4.9
3000000,261461,2.517939,2015-01-08,0.0,90.0,Loucas pra Casar,6.1
20000000,345938,16.392712,2017-03-03,57330873.0,132.0,The Shack,6.9
1500000,422715,2.678966,2017-01-19,0.0,90.0,The Bride,5.1
58000000,395992,36.263803,2017-03-22,100541806.0,103.0,Life,6.3
3500000,405882,5.990041,2016-08-27,0.0,93.0,Don't Kill It,6.1
5200000,403867,7.404544,2017-01-26,0.0,139.0,Kaabil,8.1
30000000,314095,21.791111,2016-10-15,8574339.0,140.0,The Lost City of Z,6.1
100000000,305470,23.247298,2017-03-23,142337240.0,124.0,Power Rangers,6.3
97000000,126889,72.884078,2017-05-09,232380243.0,122.0,Alien: Covenant,5.7
10000000,334521,10.403003,2017-03-31,3565109.0,90.0,Free Fire,6.3
5000000,402423,1.456857,2016-09-15,0.0,86.0,The Vessel,5.3
1500000,439695,1.070002,2017-03-10,0.0,78.0,Unexpected Journey,0.0
2000000,371899,0.158344,2015-11-05,0.0,90.0,The Puppet Syndrome,7.0
625,347413,1.464431,2015-07-03,0.0,55.0,Little Witch Academia: The Enchanted Parade,7.3
42000,443053,0.151264,2017-01-01,0.0,81.0,The Avenue,2.5
10000000,388202,4.192948,2017-01-06,0.0,92.0,Arsenal,5.0
26000000,7290,2.641696,2000-10-31,0.0,99.0,2001: A Space Travesty,4.1
7000000,58692,0.796489,2011-02-21,0.0,84.0,Slove,4.0
12,25610,9.156782,1993-05-09,0.0,181.0,The Tommyknockers,5.1
30000000,30999,1.765811,2001-01-07,0.0,180.0,Jason and the Argonauts,5.4
12000000,19766,10.923985,2003-03-11,0.0,89.0,Inspector Gadget 2,3.9
3800000,15212,9.6804,2007-10-02,0.0,98.0,Species: The Awakening,4.3
4000000,444193,2.559746,2017-06-13,0.0,98.0,The Evil Within,7.4
300000,415255,0.122363,2014-09-18,0.0,77.0,The Secret of Evil,7.3
20000,403163,1.304156,2016-01-15,0.0,65.0,Enemies with Benefits,0.0
25000000,417644,12.238061,2017-03-23,26800152.0,100.0,CHiPS,6.2
5000000,353569,8.645067,2017-01-20,3305592.0,87.0,Table 19,6.2
25000000,353070,15.157255,2017-04-06,84618541.0,96.0,Going in Style,6.6
1200000,345003,1.034954,2015-11-20,0.0,111.0,10 Days in a Madhouse,4.3
8000000,380075,3.379405,2016-09-29,0.0,126.0,Fog in August,7.5
1531604,109861,0.040018,2008-09-27,0.0,0.0,The Novelist,8.0
940000,329135,0.739665,2015-04-17,5100000.0,138.0,O Kadhal Kanmani,5.8
20000000,403390,3.573865,2017-02-23,557241.0,103.0,Bitter Harvest,6.7
50000,14681,1.954508,2004-02-14,0.0,90.0,Eating Out,5.5
41000,232078,1.526916,2013-11-12,0.0,99.0,Triple Crossed,3.9
400000,54911,0.038876,2008-03-07,5255.0,80.0,The Amazing Truth About Queen Raquela,5.0
1900000,27969,1.411286,1985-02-15,0.0,102.0,Turk 182!,6.1
17820000,21778,9.482248,2004-01-28,14054361.0,94.0,RRRrrrr!!!,6.2
3500000,56372,0.768181,2005-03-05,8262833.0,126.0,Shadowboxing,5.0
60000000,137116,16.972835,2017-03-23,197183546.0,89.0,Smurfs: The Lost Village,6.2
20000000,289222,13.655178,2017-03-31,13162475.0,126.0,The Zookeeper's Wife,7.1
2000000,440777,3.796019,2017-03-16,0.0,90.0,Female Fight Club,7.2
5000000,305642,3.820453,2015-10-29,0.0,96.0,Ithaca,5.7
2000000,22984,1.653741,1979-06-24,0.0,101.0,The Kids Are Alright,6.9
8900000,63077,0.726752,2010-11-04,0.0,130.0,The Coming Days,5.5
7000000,400928,16.025911,2017-04-12,37461045.0,101.0,Gifted,7.7
125000000,331214,7.903731,2001-09-09,0.0,705.0,Band of Brothers,8.2
